usuario_id;idade;renda_mensal;curso;periodo_curso;ano_curso;tem_veiculo;prefere_republica;data_cadastro;origem_cidade;recebe_auxilio_familia
2898;23;1605,77;Outros;Matutino;1;True;False;2024-12-25;Outro Estado;False
2899;26;1049,95;Medicina;Integral;2;False;True;2024-02-02;Outro Estado;True
2900;18;1383,33;Administração;Integral;5;False;True;2024-06-20;Interior Estado;True
2901;22;1064,77;Ciência da Computação;Noturno;2;True;False;2024-06-13;Interior Estado;True
2902;18;1358,95;Medicina;Vespertino;2;False;True;2024-10-04;Interior Estado;True
2903;18;1042,52;Outros;Noturno;1;True;True;2024-01-27;Outro Estado;False
2904;19;800,0;Engenharia;Vespertino;3;True;False;2024-11-05;Interior Estado;True
2905;24;1569,52;Engenharia;Vespertino;4;True;True;2024-07-30;Mesma Cidade;True
2906;19;2947,95;Direito;Vespertino;1;False;True;2024-09-15;Mesma Cidade;True
2907;19;800,0;Ciência da Computação;Noturno;5;True;True;2024-11-11;Interior Estado;False
2908;20;800,0;Engenharia;Noturno;2;False;False;2024-04-30;Mesma Cidade;True
2909;25;1144,98;Outros;Integral;3;False;False;2024-09-29;Mesma Cidade;True
2910;26;3383,13;Outros;Integral;3;False;False;2024-04-02;Mesma Cidade;True
2911;20;984,14;Medicina;Noturno;5;False;True;2024-01-13;Interior Estado;False
2912;22;1232,17;Engenharia;Integral;2;False;True;2024-04-18;Interior Estado;True
2913;24;1114,45;Administração;Matutino;2;True;False;2024-05-01;Mesma Cidade;False
2914;24;1863,61;Ciência da Computação;Matutino;1;True;True;2024-01-14;Outro Estado;True
2915;17;1194,08;Psicologia;Vespertino;4;False;True;2024-04-12;Mesma Cidade;True
2916;27;1219,91;Outros;Noturno;1;False;True;2024-07-14;Outro Estado;True
2917;29;949,47;Outros;Noturno;3;True;True;2024-07-01;Outro Estado;True
2918;25;938,77;Engenharia;Integral;3;True;True;2024-08-06;Mesma Cidade;True
2919;24;2728,57;Administração;Noturno;4;False;False;2024-12-13;Outro Estado;False
2920;23;820,6;Ciência da Computação;Matutino;2;True;True;2024-06-04;Interior Estado;True
2921;22;1109,11;Medicina;Matutino;4;False;True;2024-06-27;Interior Estado;True
2922;21;1078,66;Administração;Matutino;2;False;False;2024-11-07;Mesma Cidade;True
2923;21;2045,11;Psicologia;Matutino;3;False;True;2024-03-16;Interior Estado;False
2924;18;2068,76;Arquitetura;Integral;2;False;True;2024-04-05;Outro Estado;False
2925;24;1113,09;Ciência da Computação;Vespertino;4;True;True;2024-10-05;Interior Estado;True
2926;23;3458,11;Engenharia;Noturno;1;True;True;2024-07-08;Mesma Cidade;False
2927;24;1949,67;Engenharia;Matutino;1;False;True;2024-03-11;Interior Estado;False
2928;20;1105,6;Engenharia;Integral;1;True;True;2024-04-04;Interior Estado;True
2929;22;1133,03;Arquitetura;Noturno;3;True;True;2024-01-18;Interior Estado;True
2930;25;1806,41;Administração;Vespertino;3;False;True;2024-02-19;Mesma Cidade;True
2931;21;4000,0;Direito;Noturno;3;False;True;2024-10-25;Interior Estado;False
2932;22;4000,0;Outros;Matutino;1;False;True;2024-10-25;Interior Estado;True
2933;24;930,85;Direito;Integral;4;True;True;2024-07-17;Mesma Cidade;True
2934;27;1353,33;Engenharia;Integral;4;False;True;2024-03-05;Outro Estado;True
2935;19;2260,04;Administração;Vespertino;1;False;True;2024-07-23;Interior Estado;True
2936;22;1068,92;Arquitetura;Integral;3;True;True;2024-12-30;Mesma Cidade;True
2937;23;2966,69;Psicologia;Noturno;1;False;False;2024-10-24;Interior Estado;True
2938;21;1718,88;Direito;Matutino;3;False;True;2024-08-09;Mesma Cidade;True
2939;20;2266,3;Outros;Vespertino;4;True;True;2024-03-29;Mesma Cidade;True
2940;19;1089,25;Engenharia;Integral;4;True;False;2024-02-17;Interior Estado;True
2941;21;800,0;Direito;Vespertino;1;False;False;2024-11-27;Outro Estado;True
2942;22;1084,82;Ciência da Computação;Matutino;2;False;True;2024-12-31;Interior Estado;True
2943;25;1088,47;Outros;Noturno;2;False;False;2024-02-23;Outro Estado;False
2944;20;1323,13;Arquitetura;Vespertino;3;False;True;2024-07-04;Outro Estado;True
2945;21;3295,2;Ciência da Computação;Noturno;3;True;False;2024-10-24;Outro Estado;True
2946;22;4000,0;Medicina;Integral;2;True;True;2024-12-05;Interior Estado;True
2947;21;1460,5;Direito;Noturno;4;True;False;2024-02-03;Outro Estado;False
2948;21;3778,68;Psicologia;Noturno;4;False;False;2024-04-07;Interior Estado;True
2949;21;1503,49;Direito;Matutino;5;True;True;2024-12-04;Interior Estado;True
2950;25;1148,25;Direito;Vespertino;2;False;True;2024-09-21;Interior Estado;True
2951;29;2560,41;Arquitetura;Noturno;1;False;False;2024-05-26;Mesma Cidade;True
2952;19;1498,59;Psicologia;Vespertino;4;True;True;2024-08-17;Interior Estado;True
2953;21;980,09;Engenharia;Noturno;3;True;True;2024-01-30;Outro Estado;True
2954;21;1934,11;Engenharia;Noturno;5;True;True;2024-08-14;Interior Estado;False
2955;21;800,0;Ciência da Computação;Matutino;2;False;True;2024-05-17;Interior Estado;False
2956;21;800,0;Ciência da Computação;Integral;5;False;True;2024-01-03;Interior Estado;True
2957;17;1448,97;Administração;Integral;5;True;False;2024-10-21;Interior Estado;True
2958;24;2702,13;Ciência da Computação;Noturno;2;True;True;2024-07-24;Interior Estado;True
2959;25;1175,81;Outros;Matutino;4;False;True;2024-08-28;Mesma Cidade;True
2960;18;4000,0;Outros;Integral;5;True;True;2024-08-06;Outro Estado;True
2961;19;2697,1;Administração;Matutino;3;False;True;2024-09-24;Mesma Cidade;True
2962;23;2282,07;Arquitetura;Noturno;1;False;False;2024-10-27;Outro Estado;True
2963;21;1938,18;Administração;Matutino;1;False;False;2024-05-15;Mesma Cidade;True
2964;23;1857,04;Engenharia;Noturno;1;False;True;2024-09-16;Outro Estado;False
2965;21;1280,86;Engenharia;Matutino;5;True;False;2024-11-12;Outro Estado;False
2966;25;4000,0;Arquitetura;Integral;3;False;False;2024-05-29;Interior Estado;False
2967;22;2678,38;Administração;Noturno;3;False;True;2024-05-18;Mesma Cidade;True
2968;29;800,0;Outros;Vespertino;4;False;True;2024-07-09;Interior Estado;True
2969;22;881,73;Outros;Matutino;1;False;False;2024-04-22;Interior Estado;True
2970;19;1646,95;Ciência da Computação;Vespertino;2;False;True;2024-03-30;Outro Estado;False
2971;22;4000,0;Outros;Noturno;4;False;False;2024-09-03;Outro Estado;True
2972;23;3249,22;Engenharia;Noturno;4;False;False;2024-12-12;Interior Estado;True
2973;22;800,0;Ciência da Computação;Noturno;4;True;True;2024-03-04;Mesma Cidade;False
2974;20;1373,66;Ciência da Computação;Noturno;1;True;False;2024-03-23;Interior Estado;True
2975;23;2816,44;Ciência da Computação;Vespertino;3;False;True;2024-12-12;Mesma Cidade;False
2976;20;1992,05;Ciência da Computação;Noturno;1;True;False;2024-10-16;Outro Estado;True
2977;29;4000,0;Outros;Noturno;4;False;True;2024-10-30;Mesma Cidade;True
2978;17;1020,32;Direito;Vespertino;3;False;True;2024-03-18;Mesma Cidade;True
2979;29;1128,63;Direito;Noturno;2;True;False;2024-08-08;Outro Estado;True
2980;19;1577,97;Outros;Noturno;4;False;True;2024-10-25;Mesma Cidade;True
2981;29;868,95;Direito;Vespertino;3;True;False;2024-07-16;Interior Estado;False
2982;23;800,0;Ciência da Computação;Noturno;2;False;True;2024-12-31;Interior Estado;True
2983;18;1019,17;Engenharia;Noturno;3;True;False;2024-10-21;Mesma Cidade;True
2984;17;1999,04;Direito;Integral;2;False;False;2024-02-19;Mesma Cidade;True
2985;19;1879,66;Outros;Integral;2;False;True;2024-04-01;Mesma Cidade;True
2986;18;2125,59;Engenharia;Integral;1;False;True;2024-03-02;Outro Estado;True
2987;22;2448,31;Ciência da Computação;Noturno;3;False;True;2024-01-08;Mesma Cidade;True
2988;23;1261,73;Direito;Matutino;2;False;False;2024-05-06;Mesma Cidade;True
2989;19;1900,74;Medicina;Noturno;4;False;True;2024-12-14;Interior Estado;True
2990;21;896,05;Outros;Noturno;3;False;True;2024-01-03;Interior Estado;True
2991;22;1511,66;Direito;Matutino;4;False;True;2024-01-21;Interior Estado;True
2992;22;1293,14;Direito;Noturno;4;False;False;2024-09-23;Outro Estado;True
2993;26;1775,97;Engenharia;Integral;2;True;False;2024-07-25;Outro Estado;True
2994;24;1436,58;Engenharia;Vespertino;1;True;False;2024-06-16;Outro Estado;False
2995;18;4000,0;Direito;Matutino;5;False;False;2024-08-13;Outro Estado;True
2996;17;1499,01;Engenharia;Noturno;1;True;True;2024-11-01;Outro Estado;False
2997;23;1157,63;Engenharia;Vespertino;3;False;False;2024-12-15;Outro Estado;True
2998;19;884,91;Direito;Noturno;2;True;True;2024-03-01;Outro Estado;True
2999;23;1035,05;Ciência da Computação;Matutino;3;False;True;2024-01-30;Interior Estado;False
3000;24;1829,34;Administração;Noturno;5;False;True;2024-02-03;Mesma Cidade;True
3001;25;1139,6;Ciência da Computação;Noturno;5;False;False;2024-09-09;Outro Estado;False
3002;27;800,0;Direito;Matutino;5;False;True;2024-11-12;Mesma Cidade;False
3003;22;1317,24;Ciência da Computação;Noturno;1;False;True;2024-02-20;Mesma Cidade;False
3004;25;800,0;Administração;Noturno;3;False;True;2024-11-26;Outro Estado;True
3005;29;1074,59;Administração;Integral;5;False;True;2024-05-02;Outro Estado;True
3006;24;2413,79;Ciência da Computação;Matutino;1;False;True;2024-12-26;Mesma Cidade;True
3007;20;833,02;Direito;Noturno;3;False;False;2024-11-19;Interior Estado;True
3008;21;1166,75;Engenharia;Noturno;4;False;False;2024-06-14;Mesma Cidade;True
3009;17;1787,61;Medicina;Vespertino;1;False;True;2024-01-19;Interior Estado;True
3010;19;800,0;Outros;Integral;5;False;True;2024-10-24;Interior Estado;True
3011;18;1572,54;Administração;Vespertino;3;False;True;2024-11-14;Outro Estado;False
3012;24;800,0;Direito;Vespertino;1;False;False;2024-12-10;Mesma Cidade;True
3013;21;1530,89;Engenharia;Vespertino;3;False;False;2024-03-28;Outro Estado;True
3014;18;2647,81;Psicologia;Matutino;3;False;False;2024-08-13;Outro Estado;False
3015;29;3880,13;Psicologia;Integral;2;False;False;2024-03-17;Mesma Cidade;True
3016;21;904,26;Psicologia;Matutino;4;True;False;2024-05-28;Interior Estado;True
3017;20;1395,41;Outros;Vespertino;5;False;True;2024-07-27;Interior Estado;False
3018;24;1475,12;Psicologia;Integral;3;False;True;2024-02-16;Interior Estado;False
3019;17;800,0;Engenharia;Noturno;2;False;True;2024-03-22;Outro Estado;True
3020;18;908,66;Medicina;Integral;1;False;False;2024-12-05;Mesma Cidade;True
3021;27;1181,55;Outros;Noturno;3;False;False;2024-01-17;Mesma Cidade;True
3022;21;800,0;Administração;Vespertino;4;True;True;2024-09-13;Mesma Cidade;True
3023;20;800,0;Ciência da Computação;Noturno;2;True;False;2024-04-28;Outro Estado;False
3024;23;800,0;Outros;Matutino;1;False;False;2024-06-18;Mesma Cidade;False
3025;18;800,0;Ciência da Computação;Noturno;3;False;True;2024-03-09;Interior Estado;True
3026;18;2610,58;Administração;Noturno;2;True;True;2024-09-23;Mesma Cidade;True
3027;24;1170,68;Direito;Matutino;1;False;True;2024-01-01;Interior Estado;True
3028;26;800,0;Direito;Matutino;3;False;False;2024-07-16;Outro Estado;True
3029;25;1234,33;Engenharia;Noturno;2;True;False;2024-11-01;Outro Estado;True
3030;27;1581,33;Medicina;Matutino;2;False;True;2024-07-31;Interior Estado;True
3031;25;979,5;Medicina;Noturno;3;False;False;2024-05-24;Interior Estado;True
3032;22;2186,09;Ciência da Computação;Noturno;1;True;True;2024-12-19;Mesma Cidade;True
3033;20;1151,31;Psicologia;Integral;1;True;False;2024-10-03;Mesma Cidade;True
3034;23;3117,56;Arquitetura;Matutino;3;True;False;2024-09-15;Outro Estado;False
3035;18;1477,88;Direito;Noturno;3;False;False;2024-12-04;Mesma Cidade;False
3036;21;1681,35;Outros;Matutino;5;False;True;2024-10-16;Interior Estado;True
3037;17;2132,49;Outros;Noturno;2;True;False;2024-03-14;Interior Estado;False
3038;17;1056,58;Ciência da Computação;Vespertino;1;True;True;2024-12-16;Mesma Cidade;True
3039;20;800,0;Engenharia;Noturno;1;True;True;2024-09-15;Outro Estado;True
3040;18;2078,71;Psicologia;Matutino;4;False;True;2024-02-20;Interior Estado;True
3041;20;800,0;Administração;Integral;5;False;True;2024-03-10;Mesma Cidade;True
3042;21;1407,39;Psicologia;Matutino;1;False;True;2024-01-03;Mesma Cidade;False
3043;19;923,39;Psicologia;Matutino;5;True;True;2024-05-06;Outro Estado;True
3044;22;882,56;Administração;Noturno;4;False;False;2024-11-07;Interior Estado;True
3045;19;800,0;Direito;Matutino;2;False;True;2024-08-29;Interior Estado;True
3046;22;2148,62;Medicina;Matutino;4;True;True;2024-02-04;Outro Estado;False
3047;21;800,0;Ciência da Computação;Vespertino;2;True;False;2024-07-01;Mesma Cidade;True
3048;23;3074,92;Ciência da Computação;Integral;2;False;True;2024-11-09;Interior Estado;True
3049;20;1602,53;Medicina;Integral;5;True;False;2024-03-27;Interior Estado;True
3050;22;800,0;Engenharia;Matutino;2;False;False;2024-06-11;Mesma Cidade;True
3051;20;4000,0;Administração;Vespertino;5;False;True;2024-02-26;Outro Estado;True
3052;23;2330,07;Medicina;Noturno;4;False;False;2024-07-10;Mesma Cidade;True
3053;25;800,0;Engenharia;Vespertino;2;True;False;2024-09-17;Interior Estado;True
3054;20;1238,47;Ciência da Computação;Matutino;1;True;False;2024-02-10;Interior Estado;True
3055;17;2586,42;Engenharia;Integral;4;False;False;2024-01-22;Interior Estado;False
3056;23;1478,03;Outros;Matutino;5;False;False;2024-12-20;Outro Estado;True
3057;24;1565,86;Medicina;Integral;4;False;False;2024-08-02;Interior Estado;False
3058;22;800,0;Administração;Vespertino;4;True;True;2024-01-31;Outro Estado;True
3059;23;1199,61;Outros;Matutino;5;True;True;2024-02-06;Outro Estado;True
3060;22;1155,95;Ciência da Computação;Matutino;1;False;False;2024-08-06;Interior Estado;True
3061;20;1260,08;Medicina;Noturno;1;True;True;2024-11-22;Interior Estado;True
3062;21;1560,01;Psicologia;Matutino;3;True;False;2024-12-05;Mesma Cidade;True
3063;20;1496,0;Direito;Vespertino;3;False;False;2024-01-18;Mesma Cidade;True
3064;18;1866,56;Psicologia;Vespertino;4;True;True;2024-07-04;Interior Estado;False
3065;22;1098,07;Administração;Vespertino;3;True;False;2024-11-08;Interior Estado;True
3066;27;827,94;Direito;Integral;5;True;True;2024-01-28;Outro Estado;True
3067;17;938,09;Medicina;Noturno;4;False;True;2024-03-12;Outro Estado;True
3068;24;2871,21;Administração;Noturno;5;False;True;2024-05-29;Mesma Cidade;True
3069;24;3102,47;Engenharia;Noturno;4;True;True;2024-07-03;Mesma Cidade;False
3070;22;3276,96;Psicologia;Noturno;1;False;False;2024-01-07;Interior Estado;True
3071;20;1618,63;Ciência da Computação;Noturno;4;False;False;2024-03-27;Mesma Cidade;True
3072;18;1198,89;Medicina;Matutino;2;False;True;2024-01-17;Interior Estado;True
3073;21;1078,59;Medicina;Vespertino;3;True;False;2024-04-27;Mesma Cidade;True
3074;27;1474,99;Outros;Integral;1;True;False;2024-10-14;Interior Estado;False
3075;20;800,0;Administração;Integral;4;False;False;2024-02-16;Mesma Cidade;False
3076;23;1438,88;Engenharia;Integral;3;False;True;2024-11-21;Interior Estado;False
3077;25;1896,07;Administração;Noturno;5;False;False;2024-09-26;Interior Estado;True
3078;21;3046,36;Ciência da Computação;Noturno;2;False;True;2024-03-23;Mesma Cidade;True
3079;20;1216,15;Engenharia;Noturno;1;False;True;2024-09-17;Mesma Cidade;True
3080;22;800,0;Outros;Matutino;2;True;True;2024-04-26;Mesma Cidade;True
3081;21;3215,24;Administração;Noturno;1;True;True;2024-01-05;Interior Estado;False
3082;19;4000,0;Engenharia;Integral;2;False;False;2024-01-19;Interior Estado;True
3083;23;2032,94;Ciência da Computação;Matutino;5;False;False;2024-02-08;Interior Estado;True
3084;23;1231,62;Medicina;Noturno;2;False;False;2024-09-30;Interior Estado;True
3085;23;1244,9;Outros;Noturno;4;False;True;2024-09-16;Interior Estado;True
3086;22;956,98;Outros;Noturno;1;True;True;2024-12-31;Mesma Cidade;False
3087;20;895,89;Outros;Matutino;4;False;True;2024-07-01;Outro Estado;True
3088;25;810,41;Direito;Matutino;2;False;False;2024-08-18;Mesma Cidade;True
3089;27;1787,18;Ciência da Computação;Noturno;2;False;False;2024-05-06;Interior Estado;False
3090;20;1579,51;Administração;Noturno;4;True;True;2024-04-04;Interior Estado;True
3091;22;2573,95;Engenharia;Matutino;1;False;False;2024-12-14;Outro Estado;False
3092;28;2854,39;Outros;Matutino;2;True;True;2024-07-21;Outro Estado;True
3093;24;3430,46;Direito;Vespertino;4;False;True;2024-12-20;Interior Estado;True
3094;22;1360,38;Direito;Matutino;3;False;True;2024-06-28;Interior Estado;True
3095;24;800,0;Administração;Integral;1;False;True;2024-10-27;Outro Estado;False
3096;22;800,0;Engenharia;Matutino;1;False;True;2024-12-01;Interior Estado;True
3097;20;1830,48;Medicina;Noturno;1;False;True;2024-07-10;Interior Estado;False
3098;20;800,0;Administração;Noturno;3;False;True;2024-07-20;Interior Estado;True
3099;21;996,79;Engenharia;Noturno;4;False;True;2024-10-24;Outro Estado;True
3100;20;814,09;Direito;Matutino;3;False;False;2024-04-24;Interior Estado;True
3101;24;800,0;Administração;Integral;3;False;True;2024-07-01;Interior Estado;True
3102;23;4000,0;Outros;Noturno;1;True;False;2024-10-23;Mesma Cidade;True
3103;22;1179,24;Administração;Vespertino;5;True;True;2024-07-26;Outro Estado;True
3104;20;1639,07;Ciência da Computação;Noturno;3;False;True;2024-05-02;Interior Estado;True
3105;21;3056,09;Outros;Integral;3;False;True;2024-09-14;Interior Estado;False
3106;28;1439,49;Direito;Noturno;4;True;False;2024-06-07;Mesma Cidade;False
3107;20;2351,89;Psicologia;Noturno;1;True;True;2024-07-30;Mesma Cidade;True
3108;23;1346,91;Engenharia;Vespertino;3;True;True;2024-02-28;Mesma Cidade;True
3109;22;2044,27;Administração;Noturno;4;True;False;2024-05-14;Outro Estado;False
3110;25;1511,26;Administração;Noturno;2;False;True;2024-10-30;Interior Estado;True
3111;21;941,31;Direito;Vespertino;1;True;True;2024-12-05;Interior Estado;False
3112;17;1047,5;Administração;Matutino;2;False;True;2024-10-22;Interior Estado;True
3113;21;1015,8;Arquitetura;Matutino;4;False;True;2024-05-11;Mesma Cidade;True
3114;20;1704,11;Administração;Matutino;2;False;True;2024-08-07;Interior Estado;True
3115;18;949,24;Outros;Noturno;2;False;True;2024-05-11;Interior Estado;False
3116;18;1327,62;Arquitetura;Noturno;4;False;False;2024-11-30;Outro Estado;True
3117;20;945,15;Direito;Integral;5;False;True;2024-01-13;Outro Estado;True
3118;21;1425,12;Outros;Noturno;1;False;True;2024-11-12;Interior Estado;True
3119;19;800,0;Ciência da Computação;Vespertino;5;True;True;2024-09-14;Outro Estado;True
3120;21;1909,55;Outros;Noturno;5;False;False;2024-08-08;Outro Estado;False
3121;25;4000,0;Outros;Matutino;5;True;False;2024-01-03;Interior Estado;False
3122;26;1708,99;Administração;Matutino;5;False;True;2024-06-23;Outro Estado;True
3123;23;1145,84;Engenharia;Matutino;2;True;False;2024-09-04;Mesma Cidade;True
3124;20;1675,79;Medicina;Noturno;5;False;True;2024-07-15;Interior Estado;True
3125;27;800,0;Administração;Integral;5;False;True;2024-06-25;Outro Estado;True
3126;19;1328,78;Engenharia;Matutino;2;True;False;2024-04-24;Mesma Cidade;False
3127;25;1065,07;Direito;Integral;2;True;True;2024-10-27;Interior Estado;False
3128;20;1198,28;Psicologia;Noturno;2;True;False;2024-07-02;Outro Estado;False
3129;23;1545,5;Engenharia;Matutino;1;False;True;2024-12-25;Interior Estado;True
3130;22;1596,54;Arquitetura;Vespertino;1;False;True;2024-05-22;Interior Estado;False
3131;22;1305,59;Engenharia;Vespertino;2;False;False;2024-06-18;Interior Estado;False
3132;22;1885,04;Outros;Noturno;1;False;True;2024-12-04;Outro Estado;True
3133;18;1406,74;Direito;Integral;4;False;True;2024-08-09;Mesma Cidade;True
